목적/사유,위도,경도,grade,EMD_CD,EMD_ENG_NM,EMD_KOR_NM
교통사고,37.074382309999997,126.815703200000002,"2","41590370",Jangan-myeon,장안면
교통사고,37.148982040000000,127.009354599999995,"2","41590410",Jeongnam-myeon,정남면
폭행사건,37.209882579999999,127.013285999999994,"4","41590125",Songsan-dong,송산동
사기사건,37.219027830000002,126.988399500000000,"3","41590123",Baeyang-dong,배양동
생활방범,37.169507050000000,126.705101499999998,"2","41590350",Seosin-myeon,서신면
교통사고,37.232975580000002,127.062410000000000,"2","41590120",Banwol-dong,반월동
교통사고,37.213667950000001,126.739702300000005,"2","41590340",Songsan-myeon,송산면
화재사건,37.138947219999999,126.702546900000002,"2","41590350",Seosin-myeon,서신면
교통사고,37.126425640000001,126.913210899999996,"2","41590259",Hyangnam-eup,향남읍
절도사건,37.214338419999997,126.975489699999997,"3","41590253",Bongdam-eup,봉담읍
교통사고,37.217548559999997,127.034425499999998,"2","41590116",Jinan-dong,진안동
교통사고,37.217644260000000,127.036496999999997,"2","41590116",Jinan-dong,진안동
교통사고,37.208221999999999,127.109806000000006,"2","41590131",Yeongcheon-dong,영천동
교통사고,37.209029800000003,127.033967300000000,"2","41590116",Jinan-dong,진안동
도로교통법위반,37.208682260000003,127.061657199999999,"2","41590127",Bansong-dong,반송동
교통사고,37.185472200000000,126.886019000000005,"2","41590360",Paltan-myeon,팔탄면
교통사고,37.208203779999998,126.725591300000005,"2","41590340",Songsan-myeon,송산면
교통사고,37.086348350000002,126.946103800000003,"2","41590400",Yanggam-myeon,양감면
교통사고,37.190381639999998,126.973860200000004,"2","41590410",Jeongnam-myeon,정남면
교통사고,37.195818899999999,126.976788200000001,"2","41590410",Jeongnam-myeon,정남면
교통사고,37.130940019999997,126.911215499999997,"2","41590259",Hyangnam-eup,향남읍
교통사고,37.135503649999997,126.907250899999994,"2","41590259",Hyangnam-eup,향남읍
교통사고,37.198071079999998,127.065757800000000,"2","41590127",Bansong-dong,반송동
112신고사건,37.082974909999997,126.913019800000001,"2","41590259",Hyangnam-eup,향남읍
절도사건,37.132047810000003,126.907021099999994,"3","41590259",Hyangnam-eup,향남읍
교통사고,37.126032340000002,126.924415900000000,"2","41590259",Hyangnam-eup,향남읍
교통사고,37.205885610000003,127.022542099999995,"2","41590125",Songsan-dong,송산동
교통사고,37.205885610000003,127.022542099999995,"2","41590125",Songsan-dong,송산동
교통사고,37.164762000000003,127.085370999999995,"2","41590138",Banggyo-dong,방교동
횡령사건,37.088948809999998,126.911670799999996,"4","41590259",Hyangnam-eup,향남읍
교통사고,37.213755630000001,126.781456500000004,"2","41590330",Mado-myeon,마도면
교통사고,37.210569309999997,127.064904400000003,"2","41590127",Bansong-dong,반송동
절도사건,37.213256829999999,126.731994499999999,"3","41590340",Songsan-myeon,송산면
실종사건,37.173015999999997,126.906468500000003,"5","41590360",Paltan-myeon,팔탄면
절도사건,37.199219429999999,127.067431600000006,"3","41590127",Bansong-dong,반송동
교통사고,37.133213339999998,126.923539599999998,"2","41590259",Hyangnam-eup,향남읍
교통사고,37.213256829999999,126.731994499999999,"2","41590340",Songsan-myeon,송산면
교통사고,37.185722640000002,126.938156699999993,"2","41590253",Bongdam-eup,봉담읍
교통사고,37.204028999999998,126.801013800000007,"2","41590262",Namyang-eup,남양읍
화재사건,37.070326059999999,126.849483300000003,"2","41590370",Jangan-myeon,장안면
교통사고,37.210569309999997,127.064904400000003,"2","41590127",Bansong-dong,반송동
절도사건,37.213667950000001,126.739702300000005,"3","41590340",Songsan-myeon,송산면
도로교통법위반,37.214343229999997,127.036601099999999,"2","41590116",Jinan-dong,진안동
교통사고,37.207781529999998,126.814235600000004,"2","41590262",Namyang-eup,남양읍
교통사고,37.133448029999997,126.909665500000003,"2","41590259",Hyangnam-eup,향남읍
교통사고,37.036678700000003,126.844741700000000,"2","41590370",Jangan-myeon,장안면
교통사고,37.211561639999999,126.753218599999997,"2","41590340",Songsan-myeon,송산면
교통사고,37.080016999999998,126.952332999999996,"2","41590400",Yanggam-myeon,양감면
절도사건,37.207398339999997,127.033732099999995,"3","41590116",Jinan-dong,진안동
생활방범,37.082974909999997,126.913019800000001,"2","41590259",Hyangnam-eup,향남읍
교통사고,37.171683690000002,126.983525099999994,"2","41590410",Jeongnam-myeon,정남면
교통사고,37.205841069999998,126.774445799999995,"2","41590330",Mado-myeon,마도면
교통사고,37.086828650000001,126.942618999999993,"2","41590400",Yanggam-myeon,양감면
공연음란사건,37.203499999999998,127.106778000000006,"2","41590130",Cheonggye-dong,청계동
교통사고,37.173535639999997,126.627571099999997,"2","41590350",Seosin-myeon,서신면
교통사고,37.207018140000002,127.063229600000000,"2","41590127",Bansong-dong,반송동
폭행사건,37.210314250000003,127.033645500000006,"4","41590116",Jinan-dong,진안동
실화사건,37.203305000000000,127.128932000000006,"2","41590131",Yeongcheon-dong,영천동
절도사건,37.174545760000001,126.698772599999998,"3","41590350",Seosin-myeon,서신면
절도사건,37.205908870000002,127.064852599999995,"3","41590127",Bansong-dong,반송동
절도사건,37.205798299999998,127.115489100000005,"3","41590131",Yeongcheon-dong,영천동
교통사고,37.057160590000002,126.778104999999996,"2","41590256",Ujeong-eup,우정읍
교통사고,37.129401319999999,126.914086299999994,"2","41590259",Hyangnam-eup,향남읍
교통사고,37.208548190000002,126.959194600000004,"2","41590253",Bongdam-eup,봉담읍
교통사고,37.072211170000003,126.949831900000007,"2","41590400",Yanggam-myeon,양감면
교통사고,37.208362360000002,126.816786800000003,"2","41590262",Namyang-eup,남양읍
교통사고,37.230852089999999,126.804957000000002,"2","41590262",Namyang-eup,남양읍
교통사고,37.081847099999997,126.945016899999999,"2","41590400",Yanggam-myeon,양감면
교통사고,37.205216299999996,127.113459100000000,"2","41590131",Yeongcheon-dong,영천동
교통사고,37.213688359999999,127.063625900000005,"2","41590118",Neung-dong,능동
교통사고,37.216852520000003,126.738106500000001,"2","41590340",Songsan-myeon,송산면
교통사고,37.086828650000001,126.942618999999993,"2","41590400",Yanggam-myeon,양감면
절도사건,37.222228530000002,126.973799999999997,"3","41590253",Bongdam-eup,봉담읍
횡령사건,37.088948809999998,126.911670799999996,"4","41590259",Hyangnam-eup,향남읍
교통사고,37.213863369999999,126.956584699999993,"2","41590253",Bongdam-eup,봉담읍
교통사고,37.165453569999997,127.001693700000004,"2","41590410",Jeongnam-myeon,정남면
교통사고,37.199185980000003,127.077800100000005,"2","41590127",Bansong-dong,반송동
교통사고,37.203436699999997,127.115993099999997,"2","41590130",Cheonggye-dong,청계동
재물손괴,37.206969999999998,127.072765000000004,"2","41590127",Bansong-dong,반송동
쓰레기불법투기,37.066555809999997,126.916048599999996,"2","41590400",Yanggam-myeon,양감면
절도사건,37.085854650000002,126.819124400000007,"3","41590256",Ujeong-eup,우정읍
교통사고,37.195967539999998,126.699313599999996,"2","41590350",Seosin-myeon,서신면
폭행사건,37.169507050000000,126.705101499999998,"4","41590350",Seosin-myeon,서신면
횡령사건,37.088948809999998,126.911670799999996,"4","41590259",Hyangnam-eup,향남읍
절도사건,37.195967539999998,126.699313599999996,"3","41590350",Seosin-myeon,서신면
절도사건,37.131752079999998,126.919589599999995,"3","41590259",Hyangnam-eup,향남읍
교통사고,37.174471740000001,126.627614399999999,"2","41590350",Seosin-myeon,서신면
보복운전,37.173015999999997,126.906468500000003,"2","41590360",Paltan-myeon,팔탄면
생활방범,37.084493389999999,126.780702899999994,"2","41590256",Ujeong-eup,우정읍
절도사건,37.185267740000000,126.689970799999998,"3","41590350",Seosin-myeon,서신면
교통사고,37.206056560000000,126.778679600000004,"2","41590330",Mado-myeon,마도면
도로교통법위반,37.142265539999997,127.013192799999999,"2","41590410",Jeongnam-myeon,정남면
교통사고,37.057160590000002,126.778104999999996,"2","41590256",Ujeong-eup,우정읍
교통사고,37.130975370000002,126.909704399999995,"2","41590259",Hyangnam-eup,향남읍
교통사고,37.201982860000001,127.044348999999997,"2","41590118",Neung-dong,능동
교통사고,37.208362360000002,126.816786800000003,"2","41590262",Namyang-eup,남양읍
교통사고,37.130622000000002,126.907972999999998,"2","41590259",Hyangnam-eup,향남읍
교통사고,37.072211170000003,126.949831900000007,"2","41590400",Yanggam-myeon,양감면
상표법위반사건,37.184797869999997,126.940058100000002,"2","41590253",Bongdam-eup,봉담읍
교통사고,37.164762000000003,127.085370999999995,"2","41590138",Banggyo-dong,방교동
교통사고,37.130940019999997,126.911215499999997,"2","41590259",Hyangnam-eup,향남읍
교통사고,37.086396919999999,126.837952500000000,"2","41590370",Jangan-myeon,장안면
교통사고,37.131873159999998,126.908843800000000,"2","41590259",Hyangnam-eup,향남읍
교통사고,37.218676240000001,126.955843999999999,"2","41590253",Bongdam-eup,봉담읍
교통사고,37.210155790000002,127.064135399999998,"2","41590127",Bansong-dong,반송동
교통사고,37.133838079999997,127.027843599999997,"2","41590410",Jeongnam-myeon,정남면
교통사고,37.086348350000002,126.946103800000003,"2","41590400",Yanggam-myeon,양감면
절도사건,37.218770249999999,127.039446699999999,"3","41590116",Jinan-dong,진안동
교통사고,37.216378769999999,127.037250799999995,"2","41590116",Jinan-dong,진안동
쓰레기불법투기,37.083925209999997,126.860790499999993,"2","41590370",Jangan-myeon,장안면
교통사고,37.130839209999998,126.913309299999995,"2","41590259",Hyangnam-eup,향남읍
강제추행사건,37.247403040000002,126.945606400000003,"5","41590310",Maesong-myeon,매송면
교통사고,37.187063219999999,126.694280699999993,"2","41590350",Seosin-myeon,서신면
절도사건,37.204364900000002,127.106630999999993,"3","41590131",Yeongcheon-dong,영천동
절도사건,37.197745779999998,126.994202599999994,"3","41590126",Annyeong-dong,안녕동
절도사건,37.204746700000001,127.109829199999993,"3","41590131",Yeongcheon-dong,영천동
절도사건,37.208203779999998,126.725591300000005,"3","41590340",Songsan-myeon,송산면
절도사건,37.163528939999999,126.708291500000001,"3","41590350",Seosin-myeon,서신면
절도사건,37.201520960000003,127.023951199999999,"3","41590117",Byeongjeom-dong,병점동
교통사고,37.226286690000002,127.052896899999993,"2","41590120",Banwol-dong,반월동
교통사고,37.203206999999999,127.125568000000001,"2","41590131",Yeongcheon-dong,영천동
재물손괴,37.208716000000003,127.111591000000004,"2","41590131",Yeongcheon-dong,영천동
절도사건,37.165615289999998,126.738771900000003,"3","41590350",Seosin-myeon,서신면
교통사고,37.133213339999998,126.923539599999998,"2","41590259",Hyangnam-eup,향남읍
교통사고,37.080016999999998,126.952332999999996,"2","41590400",Yanggam-myeon,양감면
교통사고,37.130975370000002,126.909704399999995,"2","41590259",Hyangnam-eup,향남읍
교통사고,37.221937939999997,126.839333199999999,"2","41590262",Namyang-eup,남양읍
상표법위반사건,37.184797869999997,126.940058100000002,"2","41590253",Bongdam-eup,봉담읍
절도사건,37.199185980000003,127.077800100000005,"3","41590127",Bansong-dong,반송동
폭행사건,37.198357840000000,126.983949800000005,"4","41590253",Bongdam-eup,봉담읍
절도사건,37.192818719999998,127.072750400000004,"3","41590127",Bansong-dong,반송동
폭행사건,37.207398339999997,127.033732099999995,"4","41590116",Jinan-dong,진안동
가출인 사건,37.256078039999998,126.849800900000005,"5","41590320",Bibong-myeon,비봉면
"사기,폭행사건",37.179749999999999,127.091417000000007,"3","41590138",Banggyo-dong,방교동
폭행사건,37.187063219999999,126.694280699999993,"4","41590350",Seosin-myeon,서신면
폭행사건,37.196916469999998,126.690496699999997,"4","41590350",Seosin-myeon,서신면
절도사건,37.212999619999998,127.030765900000006,"3","41590116",Jinan-dong,진안동
절도사건,37.196367649999999,127.071945099999994,"3","41590127",Bansong-dong,반송동
절도사건,37.076935980000002,126.969452899999993,"3","41590400",Yanggam-myeon,양감면
교통사고,37.235780640000002,127.061956300000006,"2","41590120",Banwol-dong,반월동
절도사건,37.214487589999997,126.736816399999995,"3","41590340",Songsan-myeon,송산면
교통사고,37.199008700000000,127.112386099999995,"2","41590130",Cheonggye-dong,청계동
절도사건,37.217151999999999,127.038978999999998,"3","41590116",Jinan-dong,진안동
생활방범,37.239621999999997,126.952089000000001,"2","41590253",Bongdam-eup,봉담읍
교통사고,37.130940019999997,126.911215499999997,"2","41590259",Hyangnam-eup,향남읍
교통사고,37.208518820000002,126.740090800000004,"2","41590340",Songsan-myeon,송산면
절도사건,37.206988080000002,127.041660600000000,"3","41590117",Byeongjeom-dong,병점동
교통사고,37.218126210000001,126.950099600000001,"2","41590253",Bongdam-eup,봉담읍
교통사고,37.207448999999997,127.115460499999998,"2","41590131",Yeongcheon-dong,영천동
교통사고,37.198866000000002,127.103831999999997,"2","41590130",Cheonggye-dong,청계동
절도사건,37.174471740000001,126.627614399999999,"3","41590350",Seosin-myeon,서신면
교통사고,37.220938500000003,127.026661399999995,"2","41590121",Banjeong-dong,반정동
교통사고,37.211561639999999,126.753218599999997,"2","41590340",Songsan-myeon,송산면
교통사고,37.129663290000003,126.909887200000000,"2","41590259",Hyangnam-eup,향남읍
교통사고,37.131846050000000,126.921453700000001,"2","41590259",Hyangnam-eup,향남읍
교통사고,37.086396919999999,126.837952500000000,"2","41590370",Jangan-myeon,장안면
교통사고,37.135740550000001,126.911137199999999,"2","41590259",Hyangnam-eup,향남읍
교통사고,37.215838249999997,127.055779099999995,"2","41590118",Neung-dong,능동
교통사고,37.206969999999998,127.072765000000004,"2","41590127",Bansong-dong,반송동
교통사고,37.213779240000001,126.979840300000006,"2","41590253",Bongdam-eup,봉담읍
교통사고,37.193175619999998,126.979855799999996,"2","41590410",Jeongnam-myeon,정남면
재물손괴,37.204860730000000,127.075364300000004,"2","41590128",Seogu-dong,석우동
절도사건,37.205944320000000,127.065083400000006,"3","41590127",Bansong-dong,반송동
재물손괴,37.195031999999998,127.117478000000006,"2","41590130",Cheonggye-dong,청계동
교통사고,37.101214140000003,126.797989299999998,"2","41590256",Ujeong-eup,우정읍
교통사고,37.208362360000002,126.816786800000003,"2","41590262",Namyang-eup,남양읍
